Wines,Country,Rate,Price,State,region_1,region_2,Wine Type,winery
100137,Australia,91,37,South Australia,McLaren Vale,,Shiraz,Oliverhill
100147,Australia,85,9,Australia Other,South Eastern Australia,,Chardonnay,Hardys
100224,Australia,88,29,South Australia,Clare Valley,,Cabernet Sauvignon,Koonowla
100312,Australia,90,110,South Australia,Eden Valley,,Cabernet Sauvignon,Henschke
100326,Australia,87,18,South Australia,Barossa Valley,,Red Blend,Kurtz Family
100332,Australia,87,31,South Australia,McLaren Vale,,Tempranillo,Nashwauk
100336,Australia,87,16,South Australia,Limestone Coast,,Chardonnay,TLC
100340,Australia,87,10,Australia Other,Central Ranges,,Sauvignon Blanc-Semillon,Rolling
100362,Australia,87,28,South Australia,Barossa,,Riesling,Jacob's Creek
100387,Australia,91,70,South Australia,Clare Valley,,Shiraz,Kilikanoon
100402,Australia,90,55,South Australia,McLaren Vale,,Shiraz,Tapestry
100404,Australia,90,21,Western Australia,Margaret River,,Shiraz,Vasse River
100406,Australia,90,35,South Australia,McLaren Vale,,Shiraz,Two Hands
100456,Australia,85,28,Victoria,Bendigo,,Riesling,Lamont
100510,Australia,88,18,South Australia,Adelaide Hills,,Shiraz,Sidewood
100516,Australia,88,13,South Australia,Limestone Coast,,Shiraz,Mt. Monster
100602,Australia,90,45,Western Australia,Margaret River,,Cabernet Sauvignon,Cape Mentelle
100603,Australia,90,25,Victoria,Victoria,,Shiraz-Viognier,Domaine Terlato & Chapoutier
100623,Australia,87,25,Western Australia,Margaret River,,Chardonnay,Hay Shed Hill
100630,Australia,87,29,South Australia,McLaren Vale,,Syrah-Cabernet,Coates
100643,Australia,87,13,Victoria,Victoria,,Sauvignon Blanc,Taltarni
100660,Australia,87,15,Australia Other,South Eastern Australia,,Viognier,Tall Poppy
100666,Australia,87,20,Tasmania,Tasmania,,Riesling,Lalla Gully
100688,Australia,90,29,South Australia,McLaren Vale,,Shiraz-Viognier,D'Arenberg
100691,Australia,90,25,South Australia,Adelaide Hills,,Shiraz,Longview
100692,Australia,90,40,South Australia,McLaren Vale,,Shiraz,Kilikanoon
100695,Australia,90,23,New South Wales,Hunter Valley,,Shiraz,Meerea Park
100697,Australia,90,13,Western Australia,Western Australia,,Shiraz,Plantagenet
100698,Australia,90,27,South Australia,McLaren Vale,,Shiraz,Tapestry
100704,Australia,90,36,New South Wales,Hunter Valley,,Shiraz,Brokenwood
100709,Australia,90,55,South Australia,McLaren Vale,,Shiraz,Mitolo
100754,Australia,85,13,South Australia,South Australia,,Chardonnay,Wakefield Estate
100756,Australia,85,12,South Australia,South Australia,,Shiraz-Cabernet Sauvignon,Wolf Blass
100764,Australia,84,13,Australia Other,South Eastern Australia,,Chardonnay,Four Sisters
100817,Australia,87,15,South Australia,McLaren Vale,,Chardonnay,Tapestry
100822,Australia,87,8,South Australia,South Australia,,Chardonnay,Oxford Landing
100825,Australia,87,37,South Australia,Clare Valley,,Cabernet Sauvignon,Pearson Vineyards
100861,Australia,83,11,Australia Other,South Eastern Australia,,Sparkling Blend,Yellow Tail
100880,Australia,82,12,Australia Other,South Eastern Australia,,Champagne Blend,Jacob's Creek
100892,Australia,90,30,South Australia,Barossa,,Shiraz,Steve Hoff
100978,Australia,87,21,South Australia,Adelaide Hills,,Sauvignon Blanc,Shottesbrooke
100980,Australia,90,38,South Australia,Clare Valley,,Shiraz,Jim Barry
100992,Australia,90,40,South Australia,McLaren Vale,,Shiraz,D'Arenberg
100995,Australia,90,235,South Australia,Clare Valley,,Shiraz,Kilikanoon
100999,Australia,90,18,Victoria,Bendigo,,Shiraz,Water Wheel
101069,Australia,84,6,Australia Other,South Eastern Australia,,Chardonnay,Hardys
101103,Australia,87,16,South Australia,South Australia,,Viognier,Yalumba
101117,Australia,87,13,Australia Other,Australia,,Cabernet Sauvignon,De Bortoli
101164,Australia,82,11,Australia Other,Australia,,Champagne Blend,Silverwing
101176,Australia,81,10,Australia Other,South Eastern Australia,,Sparkling Blend,Cockatoo Ridge
101192,Australia,89,30,South Australia,Barossa Valley,,Rh??ne-style Red Blend,Murray Street
101194,Australia,89,19,South Australia,Wrattonbully,,Red Blend,Smith & Hooper
101200,Australia,89,18,South Australia,Barossa,,Cabernet Sauvignon-Shiraz,Yalumba
101204,Australia,89,27,South Australia,Barossa,,Cabernet Sauvignon,Glen Eldon
101224,Australia,87,25,South Australia,Barossa Valley,,Grenache,Ross Estate
101230,Australia,87,30,South Australia,Barossa,,Red Blend,Yalumba
101243,Australia,87,26,South Australia,McLaren Vale,,G-S-M,Cape Barren
101252,Australia,87,16,South Australia,Adelaide Hills,,Pinot Grigio,Marlargo
101279,Australia,86,12,Australia Other,South Eastern Australia,,Riesling,McWilliam's Hanwood Estate
101280,Australia,90,18,Western Australia,Western Australia,,Shiraz,West Cape Howe
101282,Australia,89,26,New South Wales,Hilltops,,Shiraz,Clonakilla
101286,Australia,89,37,South Australia,McLaren Vale,,Shiraz,Oliverhill
101289,Australia,89,60,South Australia,Padthaway,,Shiraz,Two Hands
101298,Australia,89,20,South Australia,Padthaway,,Shiraz,Henry's Drive Vignerons
101299,Australia,89,65,South Australia,McLaren Vale,,Shiraz,D'Arenberg
101301,Australia,89,22,Western Australia,Mount Barker,,Shiraz,Capel Vale
101302,Australia,89,15,South Australia,South Australia,,Shiraz,Layer Cake
101304,Australia,89,18,Western Australia,Margaret River,,Shiraz,Xanadu
101356,Australia,84,7,Australia Other,South Eastern Australia,,Chardonnay,Kilda
101471,Australia,98,86,Victoria,Rutherglen,,Tokay,R.L. Buller & Son
101472,Australia,97,85,Victoria,Rutherglen,,Tokay,Campbells
101473,Australia,97,85,Victoria,Rutherglen,,Muscat,Campbells
101477,Australia,95,300,Victoria,Rutherglen,,Muscat,Chambers Rosewood Vineyards
101484,Australia,94,86,Victoria,Rutherglen,,Muscat,R.L. Buller & Son
101490,Australia,89,21,Western Australia,Pemberton,,Bordeaux-style Red Blend,Picardy
101526,Australia,87,22,South Australia,Barossa Valley,,S??millon,Kaesler
101541,Australia,87,15,South Australia,South Australia,,Shiraz-Cabernet Sauvignon,Longview
101564,Australia,86,15,Western Australia,Pemberton,,Viognier,Fonty's Pool
101580,Australia,89,39,South Australia,McLaren Vale,,Shiraz,Cape Barren
101584,Australia,89,35,Western Australia,Margaret River,,Shiraz,Leeuwin Estate
101585,Australia,89,20,Western Australia,Margaret River,,Shiraz,Leeuwin Estate
101588,Australia,89,67,South Australia,McLaren Vale,,Shiraz,Shirvington
101590,Australia,89,95,Victoria,Heathcote,,Shiraz,Heathcote Estate
101591,Australia,89,16,Western Australia,Frankland River,,Shiraz-Viognier,Rocky Gully
101594,Australia,89,30,New South Wales,Western Plains,,Shiraz,Canonbah Bridge
101596,Australia,89,36,Victoria,Yarra Valley,,Shiraz-Viognier,De Bortoli
101603,Australia,89,175,South Australia,Clare Valley,,Shiraz,Jim Barry
101606,Australia,89,30,South Australia,Southern Flinders Ranges,,Shiraz,Tait Wines
101643,Australia,83,5,Australia Other,South Eastern Australia,,Chardonnay,Kelly's Revenge
101650,Australia,83,13,Australia Other,South Eastern Australia,,Chardonnay,Green Path
101653,Australia,83,5,Australia Other,South Eastern Australia,,Chardonnay,Banrock Station
101662,Australia,83,8,Australia Other,South Eastern Australia,,Chardonnay,Bulletin Place
101705,Australia,87,35,South Australia,Clare Valley,,Riesling,Kilikanoon
101780,Australia,93,300,Victoria,Rutherglen,,Tokay,Chambers Rosewood Vineyards
101792,Australia,87,18,South Australia,Langhorne Creek,,Cabernet Sauvignon,Bleasdale
101797,Australia,87,14,Victoria,Nagambie Lakes,,Viognier,Tahbilk
101819,Australia,86,14,Victoria,Victoria,,Cabernet Sauvignon-Shiraz,Green Point
101832,Australia,89,36,South Australia,Barossa,,Shiraz,Grant Burge
101845,Australia,89,28,South Australia,McLaren Vale,,Red Blend,Gemtree
101847,Australia,89,13,South Australia,Langhorne Creek,,Shiraz-Cabernet Sauvignon,Bleasdale
101850,Australia,86,12,South Australia,South Australia,,Sauvignon Blanc,Yalumba
101862,Australia,86,30,South Australia,Adelaide Hills,,Pinot Grigio,The Lane
101891,Australia,88,27,South Australia,McLaren Vale,,Shiraz-Viognier,Kangarilla Road
101905,Australia,88,23,South Australia,McLaren Vale,,Shiraz,Kangarilla Road
102027,Australia,87,13,New South Wales,Hunter Valley,,Merlot,Hope Estate
102061,Australia,92,100,Victoria,Rutherglen,,Muscat,Chambers Rosewood Vineyards
102068,Australia,92,35,Victoria,Rutherglen,,Muscat,Stanton & Killeen
102079,Australia,91,140,Victoria,Rutherglen,,Tokay,Chambers Rosewood Vineyards
102081,Australia,91,31,South Australia,Clare Valley,,Riesling,Mount Horrocks
102084,Australia,91,16,Victoria,Victoria,,Muscat,R.L. Buller & Son
102092,Australia,86,14,South Australia,Langhorne Creek,,Shiraz-Cabernet Sauvignon,Bleasdale
102093,Australia,86,15,South Australia,Langhorne Creek,,Shiraz-Cabernet Sauvignon,Bleasdale
102104,Australia,86,15,South Australia,Barossa,,Chardonnay,Schild Estate
102115,Australia,86,13,South Australia,South Australia,,Chardonnay,Woolundry Rd
102129,Australia,88,30,South Australia,Southern Flinders Ranges,,Shiraz,Flinders Run
102132,Australia,88,20,South Australia,Langhorne Creek,,Shiraz-Cabernet Sauvignon,Brothers in Arms
102138,Australia,88,30,South Australia,Clare Valley,,Cabernet Sauvignon,Koonowla
102152,Australia,85,20,Western Australia,Western Australia,,Riesling,Howard Park
102180,Australia,88,20,South Australia,Adelaide Hills,,Shiraz,Nova Vita
102196,Australia,88,14,New South Wales,Hilltops,,Shiraz,Nine Stones
102256,Australia,81,8,Australia Other,South Eastern Australia,,Chardonnay,Andrew Peace
102258,Australia,81,40,Victoria,Pyrenees,,Cabernet Sauvignon-Shiraz,Syan
102305,Australia,87,14,South Australia,Adelaide,,Viognier,Shoofly
102306,Australia,87,16,South Australia,Adelaide Hills,,Pinot Gris,Sidewood
102318,Australia,87,20,South Australia,McLaren Vale,,Merlot,Hugh Hamilton
102319,Australia,87,20,South Australia,Clare Valley,,Riesling,Koonowla
102367,Australia,91,19,Victoria,Rutherglen,,Muscat,Campbells
102371,Australia,90,29,New South Wales,New South Wales,,S??millon,De Bortoli
102394,Australia,86,12,South Australia,South Australia,,Viognier,Angove's
102395,Australia,86,17,South Australia,Adelaide Hills,,Sauvignon Blanc,Angove's
102402,Australia,86,12,South Australia,Clare Valley,,Cabernet Merlot,Pauletts
102404,Australia,86,19,South Australia,McLaren Vale,,White Blend,Primo Estate
102410,Australia,86,15,South Australia,McLaren Vale,,Shiraz-Cabernet Sauvignon,Aramis
102411,Australia,86,12,South Australia,South Australia,,Shiraz-Viognier,Angove's
102424,Australia,88,25,New South Wales,Orange,,Bordeaux-style Red Blend,Philip Shaw
102456,Australia,88,30,Victoria,Heathcote,,Shiraz,Tar & Roses
102457,Australia,88,15,Western Australia,Margaret River,,Shiraz,Kiss Chasey
102477,Australia,88,15,Victoria,Bendigo,,Red Blend,Water Wheel
102479,Australia,88,27,Western Australia,Western Australia,,Shiraz,Willow Bridge
102494,Australia,85,20,Western Australia,Margaret River,,Verdelho,Vasse River
102500,Australia,85,19,Victoria,Yarra Valley,,Sauvignon Blanc,Coldstream Hills
102622,Australia,86,19,South Australia,Barossa,,Shiraz,Ch??teau Tanunda
102634,Australia,90,22,New South Wales,New South Wales,,Muscat Hamburg,De Bortoli
102638,Australia,90,16,Victoria,Victoria,,Tokay,R.L. Buller & Son
102694,Australia,86,11,Australia Other,South Eastern Australia,,Chardonnay,Tamburlaine
102717,Australia,86,24,South Australia,Barossa,,G-S-M,Hewitson
102761,Australia,87,14,New South Wales,Hilltops,,Shiraz,Nine Stones
102763,Australia,87,25,South Australia,McLaren Vale,,Shiraz,Nugan Family Estates
102781,Australia,85,12,South Australia,South Australia,,Viognier,Angove's
102906,Australia,86,14,South Australia,Adelaide,,White Blend,Shoofly
102933,Australia,90,18,Victoria,Rutherglen,,Muscat,Pfeiffer
102954,Australia,89,15,Victoria,Rutherglen,,Muscat,Chambers Rosewood Vineyards
102991,Australia,86,20,Western Australia,Western Australia,,Tempranillo,West Cape Howe
103005,Australia,86,17,Western Australia,Pemberton,,Sauvignon Blanc,Larry Cherubino
103035,Australia,88,13,South Australia,South Australia,,Red Blend,Heartland
103038,Australia,88,23,South Australia,Barossa,,Shiraz,Loose End
103043,Australia,88,18,South Australia,McLaren Vale,,Red Blend,Coriole
103046,Australia,88,18,South Australia,Barossa Valley,,Red Blend,Kurtz Family
103064,Australia,87,22,Victoria,Grampians,,Shiraz,A.T. Richardson
103081,Australia,84,20,South Australia,Adelaide Hills,,Pinot Gris,Blackbilly
103104,Australia,84,5,Australia Other,South Eastern Australia,,Riesling,Banrock Station
103138,Australia,93,70,South Australia,South Australia,,Chardonnay,TapaNappa
103200,Australia,86,14,South Australia,Adelaide,,Riesling,Penfolds
103213,Australia,86,10,South Australia,South Australia,,Chardonnay,Rocland Estate
103228,Australia,86,20,South Australia,Clare Valley,,Riesling,Petaluma
103239,Australia,89,19,Victoria,Rutherglen,,Tokay,Campbells
103257,Australia,89,35,Victoria,Rutherglen,,Tokay,Stanton & Killeen
103314,Australia,85,18,South Australia,McLaren Vale,,Chardonnay,Hugo
103320,Australia,88,18,Victoria,Yarra Valley,,Cabernet Sauvignon,Yering Station
103326,Australia,88,27,South Australia,Barossa,,Shiraz,Grant Burge
103332,Australia,88,16,South Australia,Limestone Coast,,Cabernet Sauvignon-Shiraz,TLC
103345,Australia,87,14,Australia Other,Central Ranges,,Shiraz-Cabernet Sauvignon,Inkberry
103355,Australia,87,25,South Australia,McLaren Vale,,Shiraz,Yangarra Estate Vineyard
103362,Australia,87,30,South Australia,McLaren Vale,,Shiraz,Longwood
103364,Australia,87,27,South Australia,Barossa Valley-McLaren Vale,,Shiraz,Brokenwood
103380,Australia,84,18,South Australia,McLaren Vale,,Verdelho,Fox Creek
103508,Australia,86,20,Western Australia,Western Australia,,Pinot Noir,West Cape Howe
103511,Australia,86,12,South Australia,Langhorne Creek,,White Blend,Langhorne Crossing
103512,Australia,86,13,South Australia,Limestone Coast,,Chardonnay,Mt. Monster
103513,Australia,86,16,South Australia,Adelaide,,Chardonnay,Nepenthe
103523,Australia,86,25,South Australia,McLaren Vale-Adelaide Hills,,Viognier,D'Arenberg
103524,Australia,86,18,South Australia,Clare Valley,,Riesling,Fire Block
103554,Australia,88,13,Australia Other,South Eastern Australia,,Port,Hardys
103598,Australia,85,13,Western Australia,Western Australia,,Semillon-Sauvignon Blanc,Plantagenet
103610,Australia,85,15,Western Australia,Margaret River,,Sauvignon Blanc-Semillon,Beach Head
103618,Australia,85,21,Western Australia,Great Southern,,Chardonnay,Plantagenet
103658,Australia,83,13,Australia Other,South Eastern Australia,,Riesling,Kono Bar??
103683,Australia,87,14,Victoria,Victoria,,Shiraz,Green Point
103684,Australia,87,15,Victoria,Heathcote,,Shiraz,Cooralook
103690,Australia,87,20,South Australia,McLaren Vale,,Shiraz,Vinaceous
103725,Australia,92,27,Western Australia,Pemberton,,Chardonnay,Wise
103822,Australia,86,16,South Australia,South Australia,,Pinot Grigio,Robert Oatley
103826,Australia,86,13,South Australia,Barossa,,White Blend,St Hallett
103866,Australia,85,20,South Australia,McLaren Vale,,Cabernet Blend,Wirra Wirra
103885,Australia,85,16,Victoria,Yarra Valley,,Chardonnay,Green Point
103931,Australia,87,20,Victoria,Victoria,,Shiraz-Viognier,Innocent Bystander
103957,Australia,86,9,South Australia,Padthaway,,Shiraz,Henry's Drive Vignerons
103978,Australia,86,14,New South Wales,Western Plains,,Shiraz,Ram's Leap
104117,Australia,85,,South Australia,Barossa-Adelaide Hills,,White Blend,Henschke
104127,Australia,85,125,Victoria,Yarra Valley,,Bordeaux-style Red Blend,Mount Mary
104167,Australia,85,16,South Australia,McLaren Vale,,Chardonnay,Spring Seed Wine Co.
104181,Australia,85,11,South Australia,South Australia,,G-S-M,D'Arenberg
104188,Australia,85,19,Western Australia,Margaret River,,Chardonnay,Vasse Felix
104266,Australia,86,15,South Australia,South Australia,,Shiraz,2 Up
104277,Australia,86,60,Victoria,Heathcote,,Shiraz,Two Hands
104300,Australia,93,75,South Australia,McLaren Vale,,Shiraz,Oriel
104311,Australia,91,66,South Australia,Henty,,Chardonnay,Penfolds
104334,Australia,91,30,Australia Other,South Eastern Australia,,Chardonnay,Littore
104410,Australia,85,19,South Australia,Padthaway,,Chardonnay,Jip Jip Rocks
104412,Australia,85,16,South Australia,Coonawarra,,Cabernet Sauvignon,Nick Faldo
104416,Australia,85,10,South Australia,South Australia,,Chardonnay,Yalumba
104448,Australia,87,24,South Australia,Eden Valley,,White Blend,Primo Estate
104461,Australia,85,25,South Australia,McLaren Vale,,G-S-M,Yangarra Estate Vineyard
104462,Australia,85,9,Australia Other,South Eastern Australia,,Shiraz,Beelgara
104472,Australia,85,21,Western Australia,Margaret River,,Chardonnay,Vasse River
104476,Australia,85,11,Western Australia,Western Australia,,Chardonnay,The Wishing Tree
104478,Australia,85,9,South Australia,South Australia,,Viognier,Oxford Landing
104488,Australia,84,8,Australia Other,South Eastern Australia,,Red Blend,Beelgara
104552,Australia,86,29,South Australia,McLaren Vale,,Shiraz,Cape Barren
104554,Australia,86,14,South Australia,McLaren Vale,,Shiraz,Nine Stones
104562,Australia,85,19,South Australia,McLaren Vale,,Shiraz,D'Arenberg
104578,Australia,85,12,Victoria,Victoria,,Shiraz,Marquee
104702,Australia,85,18,South Australia,Adelaide,,Riesling,Wirra Wirra
104703,Australia,85,10,South Australia,South Australia,,Sauvignon Blanc,Yalumba
104728,Australia,85,8,Australia Other,South Eastern Australia,,Pinot Grigio,Oxford Landing
104731,Australia,84,17,Western Australia,Pemberton,,Chardonnay,Larry Cherubino
104737,Australia,84,20,South Australia,Coonawarra,,Shiraz-Cabernet Sauvignon,Penley Estate
104759,Australia,84,17,South Australia,Clare Valley,,Grenache,Reilly's
104822,Australia,87,60,Victoria,Nagambie Lakes,,Cabernet Sauvignon,Tahbilk
104851,Australia,85,15,Western Australia,Western Australia,,Shiraz,Willow Bridge
