Wine ID,country,description,designation,points,price,province,region_1,region_2,variety,winery
120734,Australia,"A little disappointing for a Lodge Hill Shiraz, with prominent eucalyptus notes that are slightly overbearing in the context of otherwise pleasant vanilla and berry flavors. Lacks the richness and depth needed to support all of the menthol. Drink now???2016.",The Lodge Hill,86,20,South Australia,Clare Valley,,Shiraz,Jim Barry
120879,Australia,"A rich, amply endowed Clare Riesling, with potent lime aromas accented by touches of petrol, plenty of flavor intensity and a long finish composed of citrus and spice. Hints of baked apple and petrol suggest it may not be the longest-lived Riesling, but it's delicious now and should be good for another five years or so.",Polish Hill River,91,26,South Australia,Clare Valley,,Riesling,Pauletts
120880,Australia,"The warmth of Barossa shows in this wine, but it remains exceptionally balanced, being ripe without being overly soft, and muscular without being overly firm or crisp. The cassis, mint and chocolate notes finish with a fine dusting of tannins. Drink now???2020.",Mentor,91,38,South Australia,Barossa Valley,,Cabernet Sauvignon,Peter Lehmann
120883,Australia,"Slightly minty on the nose, balanced by bold cassis fruit, plenty of weight and rich tannins that give the wine an almost chewy texture. Long, firm and a touch warm on the finish; drink now???2020.",Menzies The Cigar,91,25,South Australia,Coonawarra,,Cabernet Sauvignon,Yalumba
120961,Australia,"Here's a choice for those who find most Australian Chardonnay overwhelming. St. Kilda's take is subtle, with some restrained pomelo notes laying over a base of popcorn and hay. There's not much fruit here though, and the finish drops short. Drink up.",,82,9,Australia Other,South Eastern Australia,,Chardonnay,St. Kilda
120981,Australia,"Pretty top notes of fresh raspberry are a bit undermined by funky earth notes. The mouth is a bit sweet, with flavors of mushroom and plum that are lifted by a final kick of acidity. Drink up.",Classic,82,12,Victoria,Victoria,,Shiraz,Marquee
121080,Australia,"Lehmann's 2006 Barossa Cab is an easy-drinking, crowd-pleasing red that should find its way into many steakhouses as a by-the-glass pour. Minty notes accent cassis and tobacco flavors, while the wine's soft tannins will provide a welcome counterpoint to rich steaks.",,88,16,South Australia,Barossa,,Cabernet Sauvignon,Peter Lehmann
121189,Australia,"Jim Barry's luxury Cabernet is amazingly fresh and youthful even six years after the harvest, which bodes well for its longevity. Cassis fruit and barrel char pick up herbal, tobacco-like shadings on the palate, which is full bodied while at the same time showing Cabernet's characteristic restraint. Drink 2014???2025.",The Benbournie,91,100,South Australia,Clare Valley,,Cabernet Sauvignon,Jim Barry
121206,Australia,"This has a lovely, velvety texture, but the aromas and flavors are marred by hints of vinyl and pickle brine. A shame.",Hell Hole,82,36,New South Wales,Hunter Valley,,Shiraz,Meerea Park
121475,Australia,"Fully mature, this mouthfilling, supple Shiraz shows off Clare's savory side, beginning with beefy notes of bouillon and soy, then adding leather coffee and black olive to the mix. The long finish gracefully blends sweet and savory, then adds a dusting of fine tannins to keep everything in place. Drink now???2015.",St. Andrews,91,60,South Australia,Clare Valley,,Shiraz,Wakefield Estate
121478,Australia,"Hazyblur's 2006 Cabernet offers textbook aromas of cedar and slightly herbal fruit, although the flavors lean toward red berries rather than dark cassis. This is a full-bodied, authoritatively flavored wine, with a rough and tumble mix of lumber and fruit that requires a couple of more years to come together; try 2012???2020.",,90,29,South Australia,Kangaroo Island,,Cabernet Sauvignon,Hazyblur
121616,Australia,"Dramatic, with opulent honeyed peach and tropical fruit notes framed by smoky hints of roasted cashew and vanilla. Despite the flamboyant personality and full-bodied richness, there's also a sense of elegance, and an intense, lingering finish. Drink now???2014, although some folks swear the Art Series will go even longer.",Art Series,94,89,Western Australia,Margaret River,,Chardonnay,Leeuwin Estate
121675,Australia,"This offering from Mount Langi Ghiran displays trademark Syran notes of leather, roasted meat, cracked pepper and violets, balanced by a foundation of cherry fruit. It's silky in texture and long on the finish, making it an excellent wine and a superb value. Drink it over the next 4???5 years.",Billi Billi,91,15,Victoria,Victoria,,Shiraz,Mount Langi Ghiran
121815,Australia,"Representing a good value in top-flight Cabernet, Jim Barry's 2008 The Cover Drive (a cricketing term) features subtle hints of cinnamon, coffee and vanilla layered over blueberry and plum fruit. It's on the full-bodied side, with plush, velvety tannins balanced by crisp acids. Drink now???2018.",The Cover Drive,90,18,South Australia,Coonawarra,,Cabernet Sauvignon,Jim Barry
121816,Australia,"A top value, this full-bodied yet supple Shiraz packs in the flavor, starting with dark, brooding fruit on the nose, developing intensely flavored mixed berries on the palate and finishing warm and long. Drink now.",,90,19,South Australia,Padthaway,,Shiraz,Jip Jip Rocks
121824,Australia,"Sidewood's consulting winemaker, Nathasha Mooney (who made the still-stunning 1998 E&E; Black Pepper Shiraz while at Barossa Valley Estate), is putting together some excellent wines that also represent good value, including this grapefruit-scented Sauvignon Blanc. This medium-bodied offering is long and intense, blending citrus with minerally spice reminiscent of white pepper.",,90,16,South Australia,Adelaide Hills,,Sauvignon Blanc,Sidewood
121925,Australia,"This wine boasts excellent lines and balance, it just needs that touch of polishing that age will impart. Right now, the tannins are a little roughly textured, the blackberry fruit and cedary oak a touch too distinct. Give it another two years to come together and acquire a patina of finesse. Imported by Blue Water Wine Company.",Leston,90,25,Western Australia,Margaret River,,Shiraz,Howard Park
121944,Australia,"This is a full-throttle, rich and moderately dense Shiraz with bold aromas of raspberry and plum. Chocolate notes develop on the palate, adding more complexity. Velvety on the finish, where there's also a touch of alcoholic warmth. Imported by International Vines, Inc.",RSW,90,60,South Australia,McLaren Vale,,Shiraz,Wirra Wirra
121947,Australia,"Although this wine is clearly darker and more intensely concentrated than its little sibling, with more capacity for aging, it's also more stern and less pretty. Blueberry and plum fruit is set off by savory spice and meat notes, with firm tannins and the potential to evolve through 2015 or beyond.",Lieu dit Malakoff,90,40,Victoria,Pyrenees,,Shiraz,Domaine Terlato & Chapoutier
122063,Australia,"For consumers used to Barossa-style Shiraz, this will prove an interesting diversion. The aromas and flavors are crisper and spicier, ranging from floral notes and blueberry to star anise and stone fruit. It's round in the mouth and lushly textured, yet not unstructured, suggesting 10 or more years of ageability, although it is delicious now.",Reserve,92,35,Victoria,Bendigo,,Shiraz,Passing Clouds
122081,Australia,"Like some of the other 2008s, this wine seems to be evolving rapidly???a common enough occurence in hot vintages. Apple and citrus flavors still dominate, but the wine is already showing hints of honey and toast. Drink it now and over the next 3???5 years.",Springvale,90,38,South Australia,Clare Valley,,Riesling,Grosset
122095,Australia,"Showing hints of development in its petrol and baked apple aromas and flavors, this medium-bodied Riesling should probably be consumed over the next few years while it retains the fruit to anchor its mouthwatering finish.",Watervale,90,17,South Australia,Clare Valley,,Riesling,Reilly's
122191,Australia,"At seven years of age, this is a reasonably complex wine, well suited to pair with roasts. The ample oak is integrated with the fruit, yielding a m??lange of nuances that include grilled meat, cedar, vanilla, dried spices, coffee, black olives, blackberries and tar. Drink now???2015.",Reserve,90,50,South Australia,Limestone Coast,,Shiraz,Greg Norman Estates
122202,Australia,"This full-bodied Shiraz comes out of the chute a bit tarry and reductive, but opens up to show complex aromas of grilled meat, cola and espresso, with flavors of coffee and black olives. Finishes long, with some dusty tannins, but still may not be the longest-lived vintage. Drink now or cellar through 2015.",Magill Estate,90,50,South Australia,South Australia,,Shiraz,Penfolds
122216,Australia,"A good value in a more savory Shiraz, Juniper Crossing's 2005 features meaty, peppery???even mushroomy???aromas, while flavors of blackberry and black olive build to a spicy crescendo on the finish. Imported by Tom Eddy Wines.",Crossing,90,20,Western Australia,Margaret River,,Shiraz,Juniper
122217,Australia,"A strong effort for this Penfolds bottling, the 2004 Bin 128 features powerful aromas of chocolate and cassis, then follows up with slightly more nuanced flavors that add brighter berry notes to the mix. Tannins are silky-smooth, suggesting early drinkability, although it should age well until at least 2015.",Bin 128,90,23,South Australia,Coonawarra,,Shiraz,Penfolds
122240,Australia,"The Bull continues to offer reasonably good value, featuring bold fruit aromas and plenty of flavor intensity for the price. Cassis and tobacco are the main elements, dressed up by hints of mint, coffee and chocolate and framed by some firm, slightly rough tannins. A solid steakhouse red.",,87,18,Australia Other,South Eastern Australia,,Cabernet Sauvignon,Angus The Bull
122350,Australia,"Full-bodied, rich and admirably concentrated, this is a top-notch example of Barossa Shiraz at a still-affordable price. Aromas of espresso, blackberry and cedar give way to blueberry and blackberry fruit on the palate. The creamy texture makes it easy to drink, and leaving behind a mouthwatering sensation on the lengthy finish. Drink now???2016.",Boundary Row,92,30,South Australia,Barossa,,Shiraz,Kurtz Family
122492,Australia,"Well done Shiraz, carefully made and judiciously oaked, with vanilla and cedar accenting blackberry, plum and black olive flavors. It's moderately tannic on the finish, where it adds some coffee-like nuances as well. Drink 2010???2018.",,90,35,Victoria,Heathcote,,Shiraz,Taltarni
